msno,is_churn
Ogfn6eOUE1j91wVyYN3jsY8CawjKDHy1Tzdny6164nk=,0
XpOSCIpbmsy3UHHuB6eJZsDpETvnDPm3Ox2EqtfOpnU=,0
1ZWI44Nqe3aYkOg3VNuMjyKTPTeN9foO4qdQRFs4eCY=,0
CHEMrkIECa6hywGJ5u9UQ4uRNIRGUuItnV6oiZWyM+M=,0
gGt3fNLm/14a284xzPd0tBysypO+Y00IAy2bVrd5tgE=,0
0H1gPYIXHSf46o4HHQHoBLpw1r9uLOGqGbY95qmJUnQ=,0
cMe+9n371MnZlm3lVasx5OAuxilNIOlAQ/4wVEFBgfk=,0
HKezvT1JasnPtqFyynDRKAVuK8qC7vmgCkd8obp9EgI=,0
v5nJqBaqjJ0A0uVpfg/heEaFxxNFbCWyynmo2iV1wH8=,0
Oj7qKsdPAtEFkGtgQnZn3RoluaOOjwyGWaYHGc5tpS8=,0
2ZhTv+gvNt8RCrGMtHZ3sdOzIzM1UdifdUwS39wgHyA=,0
g/0Qus8D/gSBHMlwAMgJRHI8ktD/GU9u33X8imnGZRI=,0
dVG6Uo7vBVPYZ12jeqb/c36eJ/NGzyRTCr8zEdXgh0Q=,0
5R49f2WDy/dfhVQfaX34vWq+cJucfE8hZMBfaGQVYGU=,0
dJh6kjp2RW8ukyj6utDrBM7AXN2BcAp3fQDzcN5Zm+4=,0
zjVVUqzJLUoQLri2fzB0xHx+1Q/WslTXwQvC4Lazqxg=,0
bfCyfOqS06aOSbfWfpJVaC2C0aj9bU3QDO1PsUt1z/A=,0
+VFerQ6Yn0vldziwqAT/5ybgVr8uL+Jk9l0o5y/xY6g=,0
8rHl+ExT3eTqshgnQ3F316J10zJUFLETrlScgingzGE=,0
qD+dfFRi7By5to41mZ7gUX6DsfvULc6DthHCP8CNCRM=,0
qpovjqEp9DfwUp1p2Cl7g+Dda9k4sqnZPtA4j+e9HPM=,0
KWltZwNWQJqKog5NtFnYW8HuA9cosdD+zBAW86wV/wc=,0
eVWGYUPi7Vfp0yJ2Oq5uNm8E1bH69AJNMgVZfbqYvH4=,0
vntAY4TWZZEXGNnhoXes6VQKCRyruXMl/N5tpY2m/6U=,0
lsMlmgvCEOz2pC1FH+p740/ThPMPVLE8AP6pq8ucW74=,0
hRtjI7xX40DWQNS8OyuFbn9A0HKdNFW1jzcBqTjTVtI=,0
+Xb72n9Cvgf74JELTsuodcz5s6XYIKdb0DrRlj2t+TE=,0
JC/lADnziyUKtwGG+GzQPKgTVy5uI9pn7h3vL1FUQFo=,0
/+GLp0dRYMtdQd/lUvvGuq0WycdaWVJS11b8uFRXH4s=,0
76prIgYc7OfU5M5b3UiNycAlLr45tZF5mlynOX7ymSg=,0
+gGmp4ef7lJPs5IQpH5n1cDbddP41mhXvCZXPW2OHF0=,0
naAMMAYfFGSnYZpH3pazG+LRORvh+sqzyDzu5rnYpLA=,0
IGxDMKFnvFvc2Bz/ZW7T/bW5UqVEYhtN6+x/ud2tZbk=,0
bmatSMR8VN5BUpWx+eDfbVprFvQMvTZnKySEFgajGWM=,0
jBEj1kKiwrA4LgeS3dwgaeFGM9Xo8K4K2wldubdd+v4=,0
WaC+///+ePmYPhoWdwJDcwb5qbfTKzblK6Z/gLUFvgg=,0
VyohAuh/r1UCiYbyl/a26EWTCbkOoDNQKCKisJLBrNE=,0
3oqQVW8bIko+s5DV5tt+T71ItuZJC7Vwa+jHlOb2fd4=,0
zdEfNDfwIZlJJ4J0X3GkrEhCkNlnii7sjwBSao2FxPo=,0
JP0nX5MtW4Ovmoj5I9ZYJPEJzafe1m9W+SUHzgKPFeQ=,0
JsHNIwOYtn4KE1ObS0m6E7wIRAuBtHwaWwt2WpAtUYE=,0
dGUH8jM1+GYsUO2qp2npHs81fLi0h6JPhvHDjD6u3m0=,0
Geeoz/c8vLA6BDtsSCcS1VHCCaI9GGMgBWCTxh08OUg=,0
eQUncHU/T/ahmi7vKtmGg6AY+Ro+NZQMu3ZPLBq1h1g=,0
GL6BHq2J4stefVhsz83sz7mrG9TCxG28OtUjHdlzrZA=,0
FWuOvPEPRS4poZUAyofFoBvP/PRb0VwcuNueArOP+bg=,0
iiwTSmnjUMVPpeGeGIYKFaie7v9qWXZl1dSyfOheIhU=,0
kwthw9bck9FsO2Ula+fiTaHeUiH+M1XEjgfCfoglIQU=,0
2kR56I20JPjc0DOSkmNhLtA8+I5j/oZhvZgsiBYtBoM=,0
mSSzPR3AwfmDJ69130pks+LmVbHoXv7F5vdoC3qG/9o=,0
pI6g8mGkUbGhsbRkyYTHUTexxm6LbvKBjdhSdNM3emU=,0
bWozz5ReEzrtN6ZzJvTRIaaxpTG3AbWBw5gO2RnzVzc=,0
VXtoY6qdRcU8MmNFDnybO8/IXdzmVig9sCK2KQguvvY=,0
SCMMmFfBVolDfHThfZZ00SuHRx/zw/h0g+uMFzImSwM=,0
qxf6hjwxu9MxSiGlC5/a1iCEttouEECVnc/voqU1k3k=,0
WoB5wKxcN583a9HUkTjiUA32VVxFzHIOsmP5MFKNha0=,0
arbknGIFvPD5xKEdM5eMcOnLiJtQWGvrhCcCo4crzGY=,0
rOxCtkV9rMxD4GhSOdps4LPR9Evj/NbobYdan3TPWNA=,0
YKzKEImWCC2ovGXHeKJRZ4cUJCTvlyOkGsU2/hrMxTo=,0
bmEyiU/UrMnFIENeVMcZYA+Khu+uEQYUtD2yJe8G1y4=,0
LW5Mx6rvJLje6HR0BkFOKOzyJS34KL+7A4KV6lsS28g=,0
GOMXBUPA01ZG6a/smiLgV3hqwkYW9PnBh1E07yQitNA=,0
2RDS6OuKEFqZRGsuATl+EiaUEyD/q0sI6e+Lj4b4Sr0=,0
4VYqoGlFjgJB9c90jg70/m7nqdtcTYjC/yDjPW1LzUo=,0
kf0YvuhYwS5bch51ISeoeeC9//eaNMtrkAYLBhKdrJc=,0
RlX7xrMEMImEeS9liE4C7fMIkcqcmsF62GXigNXMqFY=,0
h2uoTQmneGpoWQJvLHgpKgvvVTAfYk/1iNJJuzlDcFQ=,0
uIg8rd6d5t3WHp6Y2pCRyJO5rlA38etjWZtO8spgl2M=,0
ZlLFPYeOJq8DAePk00N69yojhzlNL97U8rACmCwJWKs=,0
p/zwwGsOq0J8am1AGMVGHj9dJ+W2+SNZZsjFThQMmiY=,0
ELSS1g4G5eXp7IC/MmM+NqTKu5ezDWftSi9/2Mg/1EU=,0
V8zmHIH1Rk70B9oBRfBL9qdBzyKwc4b5g54heNX2POM=,0
Y8w7p1j5ZR0zSKM1AiXoHW7qHEgbtbkFZDbfg4pB7xQ=,0
d3whgGf3wwczxFFt8EW27c2tgDl+QVgJK8yHO3y+NpE=,0
qgUkGrslQb5QX7796Qhzll8U4WgjAtGdUMTFNacd3kc=,0
gKPWYg7aUhUsdppp1g6UHp248MAkUNma7ntoN2SFDfE=,0
hbe6ZASxn0xnj787m2stxuTxkkWzML7tj3Kwlcmlm7A=,0
7nCIPiSq2INqPFUJ/bQl0HI8oW1VRXIZ6VeHYVK8CmI=,0
XoAmmdvKf25oq0a7xywo1UlIAniFdpEbvBDS4sl0DCA=,0
QdWx1TwHLpPH3q48JDJVmm4OOiresk3HGuf4kuK2Tm8=,0
hQ9Z5imxSji1P9n2AEOrAxRXhlTI8A6HxFQqUUjD5hQ=,0
oN2QpGZxVf8D6SdN4TWxpjzl7ViRklxC0FP7ZRZei10=,0
JeSG/myDrZ0VtasE7F5fBvqIAYiX1+v8ZsW0NHSl9mU=,0
W+G6iiqUaPUyqxbihr+E93paGvxtn50ZYiRNeVyXGrw=,0
Fry+ocf9l+ZxO0WVwsAui+26fvFgADo6D8+JmQrEKtc=,0
2G01umInIHMQRYRBetIZvVHDJ+qXK1HAJBVH0QeRvm4=,0
+84y4av/KuypXE1CJ65+4e1o0DlGyp5q9FrQ+3qDAWY=,0
pL05PwrgEEKcX5vi2hWjfqN5hSzJ9MfrhOkQdOS+YL8=,0
7zBi6PD+zkvcE6xRI90LG3Je0GuoRJ1LQGsqJrQPDwE=,0
242RhcrqDl6NH+F2pOQaYDlyY32Vu/PX7O9WD2Z1vc8=,0
3lYEd0sAFuWs2DZie11LmoICmJjeuobrivenaszVoUs=,0
bmW2NObuKZFyDp1HhIsZ/5avtpnK+f3+WjuztXa3PBA=,0
KpyqXXJBd7J0Y3bQk5ELxUH9a77IWeYDO8Mqb4HiKME=,0
KIVWc7IfVmZz1N32sLc6PI3bJ4PE1mVMA4oqO13PD3A=,0
N4Sa9ZjTxodCc9MEQ1Bb3dU5atc5cZueGPSnLvIWLaE=,0
FW/jbqGyiNk1NYtaJCjv5ARwdHrHDtmsBRmanWKPRKg=,0
Wanbq+9p4EQjvFGJu4438vZScOjYsqhuz6CaNj484OI=,0
xN6EnXXkqocjeDFk8PqCeay1xqaXb4FOUSYYe2sSMEA=,0
0mB4lNaRnZruE02xVpNfJhXVKTFICHBdw4+Ny6ZIKJ4=,0
Cv5hOHMWBhqwAIf+Kv7aplYl1MJpxN60m19p/wbPIXQ=,0
tkaUUFOiAw8ba9ly+CtrdPatBsxmKwnSUb8e6TLBKPc=,0
mNQmgSytCXLB3oD370rZrVjfXwUIWt+19qDtBf0dlnc=,0
/YLG9RcsMtcmak+QIpET+45EXswgH8DKdsDtfaAyMQw=,0
WksBxvFyf/gpOcZnLh9oDECOMTM2nZqWxYZxeaNPa4A=,0
/w1XmsVCA5K6UvumLTs6H8/mDCJv9L+xALp0sQLLx3Q=,0
QmPjyL60OCKU9Ng0wQlVc54GzzXYdVN/sOg3rf4UmS4=,0
Onyt9iR2S8Tu4EfKGmAIHUUsCDAXLK4fjqodqYqB4Mc=,0
sIT5PAHFR5pjwFRcclrifDP/yEcmVmhiBH4EipoJ/Ng=,0
C4WIMLj4D+2KpALeiMoO9+6qGT0CYZmpxxMHoBP5M/g=,0
nZ5Qm1ZvNGJsEd+cQOaIvDKj2EMoRmti0el3WC8i3N8=,0
j5m3LUBzAEn7BfA3x6/edCvAtfbae5j9X0FcLsHBKSk=,0
gzYEWffDb+EhptEBZI6RsQjeyFziG9vgHpBKWVDvJhc=,0
rFh/H/iwrKuXJ0X/Zc6t1/sFpc9KJ7/U3iy4zI7CDB4=,0
HNganc6XL6vTRSwQljLZYLBCDHxlRRFnyaRrjMgDCec=,0
Ha5m4Q8QMLOwtaQWPzdJrMQepRQp2sJnxxdJwTphBno=,0
2pmfr2wGKp19koQb5bKJa1p3m8XDnbAH8J4WnqoDiD8=,0
VyDeIAP0jBprgk5Za2JeADQqqJ2rIxSpgKK57GVBDhc=,0
0YRfmdGwEmjSwO9EPpQ+WMlxsAGIlFmcPUs9gHk8ppI=,0
R/BrO3NwuK9eUKwsF55ljEh98kQInX2iQVfTmfO0QbQ=,0
AXQiDeb5Q7Ph/Iy4p3OMwXvxl//ZbUml22o/bo0hxKs=,0
M0Ss3dDicHxvJp07msAV7PwR1rTRfcpbrhdxLkxTj3I=,0
ZHrfkSTHK09zQrK39vItVAFi4azESnUGUav5/+4u404=,0
LQyKxQ2SxobqlKO/c318+NieBHrEeptpy+30N5IXgXY=,0
ChuMK88YDDhNYkrrBO8Revcjl1jyHkyk3O49F4PmY5U=,0
k4VAa96xvCs+klmoku5c62i18KWZ1I3MaJb/AhvU5yg=,0
WY2gj49QuIYu7OBSOQOh4qh6GM7zzfvKXCn3J5GADjk=,0
FG12oCCQGBuIIP2z3H7vYy1Ef15RgxTckVrgJx85p4U=,0
FjZqPF/a3Nb8LP4lxi8lwQB+0YK7DgbSoVjxzAdd6WA=,0
N6mpXY+WHqLRHMmA/bA8M17p6lh8EguGRQYNbXXRiAM=,0
IZLnPOS0/mQHBKBMooyJthrNOxmpL3bF+J962LxLSVg=,0
yzAPkiIWypAVAWoi8EXN7RxkeJmGPHj1qkj9QINStSw=,0
jzGrcoAo1jw684Cf27PsmLcb+jQqlCQzWL/zMtd3Qi4=,0
NZBFKQuzIovq1W6wfgDKReRrMmsjo5q42zcQ4+zx3ck=,0
JadtBM7B6iMmffLL0yIPd46qWU8W9su7tXzMfwY8dsc=,0
kff9ZB31+spFZ17kxFo60r8EVtbtPxv5CiyNFUw6Oj4=,0
69Or8yii5Nz7xAe5JtGFOyfgOkzz2IrhhzudAFOjI7g=,0
mM4jmBYcMUx69E0kZKqDFW6vjcWrPIan7RkwKs8Ed8Q=,0
5GpFDv20Q61dCd8//N9HBwldMD3SMehPnXU/BgwtEFM=,0
FlNIHa9I+Y1SyI3DvSCm7o3/XTm2JoEtvQMIqUpq3dY=,0
ftw5EiW9DpYj5Jt9Wdd27k3paXZqQXi6k7AKYizPZdI=,0
3Y5lBiFE8bNB4MwtvLDI/R38WDIILO/coPRuMql90QM=,0
9+RU5JiZ4jKsEg4F6awccnu2Ioigkg55fh7FIlolmEo=,0
87B0+u9F+TT2HieL5y845TCxkWk6rt9HkYKCI09Aj/s=,0
wmf2zxryQ7lF+qVTsmQUfrfsgK0KC0PcgeoktxSF6P8=,0
DCWiOIMNMamdXfDg9n5uvuXk/VXdqW15qZwPrOXVhlg=,0
6k5lOtX8P6JEGKzC/bZDNR4rtgPDN2vWxYs9l6bGb9c=,0
6AgUOAT/HW5AxzQ0Twt6Jy8EwrGXnX7Zfio3h4gT2+o=,0
D/OTK5cOCrmQYJ9Kj6Q6a25RmSxc+QdRZ32YlMdz5SM=,0
sqJrn7IAOxhuvpY9wx8v9YrW2LID2h6WAvAqtbatpbo=,0
uQ3pai092Ezw3wj94JH0awB57rNZ4WGzB4liqGjdFFk=,0
KVJsSNWyotV0gAXWP3bQ3uuDk87Sm+viXs+h98nUcLk=,0
DJy0P66nZF4p70mYwNDYeLxJ4522IYgv1d9foSyWyoQ=,0
qZVkPlQg0ZNNDAYsRoWUL2b9+rzg8yM2DnvbuoGWeSU=,0
iuaJCUJlKbX9YiQuyRUrwXU2TRDiv9U12XK+mnek/6A=,0
pPUb4kr3f7UQYrJ5OX+Xc0nk73MYPf9pMxXCt8Zy2NI=,0
rCPLq68wFu7vG2Jkk9iO0eGYxJ5y6c/5S7ADPAsMN+I=,0
UYLqAOtK1/M7v9no/Jo6vR2Vcg6gWhQ9hO+yX3IouMU=,0
FfodsIwuAElFNkU3qNMHRx7JCMaq9twkK7pi0elGUlo=,0
RLVC9Mg5tBIFpCoR7Cap03P2zD8kyrXxJ9qoqlHdrDQ=,0
MEzL1eKopQiab2lFBe7b+duMrO5Cx3nMkS1bDJckmkE=,0
tFixc8n0TKNQVhkQ2ELfMlpXk/HNf1jbnrd1KXkezPQ=,0
pNhU85/36fDUEG0eS0NK3pXYcD1j/qLdliMCYcDabGc=,0
lEEw0QbKasn5Shevm0Np1uGGCpc0aTUSHTqmvDqZsbk=,0
Vcf2ZLXqkmfovvro0k5mSxETMJGgEabTfDZlr8F5nec=,0
i4I7AD1RBP9QHVZ0jRNK06VDegQn5l9Cbsu78feNxDc=,0
I9ZWOUXVdt/Hg0Pks6ZBLi5k8F3QFsVbwwX+MmSIso4=,0
Y9HqyzhPp+az8dpFy8KBxKozHsKane3KXTDLmL+YNZw=,0
tTmUWpuPFnTQp0ETcpg+D0WQmr3KzJgI6RpC/2ksd90=,0
ek99t7cDu8eYPTnY75lG9sDea931aoHN/Ov4WzVaPRA=,0
u+Qk3/r7TeAd0u9/wLe5Iyl3Cpv8PF2T/50cHq2MhtE=,0
2JWXMp3LHOqd8DgFmCdcaab9MNKGTV35NZpilZRAza8=,0
oVV0oaJT/9hEDFdaLaYWwZoMJeOCMJAQDm8TwcZ5qik=,0
FVcOEkpYKTD9dZSb40EkMGJ+TyRSgx9vn4xz4THZp9I=,0
jQSKJ3TmnnP0wg6inKzE1o9tphtNKNs5tQmw2yQXdfs=,0
9AuK8X8ZqbAzVwHebJhQ8t6ONd9CLEcejy1xPtqNo1I=,0
/lecMjYAUdl55+iU7LiYPl1AZPfCAiYef/JgVeYwXVY=,0
D+4+iXM0Z37sjEtKF3BH2iBQ+KjkO1aDcAlknF8HDjI=,0
wAhS15/5M9HM6Yqa9LkQydL8kVQrRF4mvWVUvcsv4yk=,0
sC0QNuEZbDELBDwYSBRsio2mysYjhK1LbeI3AFZkG/A=,0
0pJKdaCF0iyJQ0b3os2pW+sHDp/XUWyEPSQGEFSsKZ8=,0
7Gg2cJ4bmiR85Fv3ilceH5rpZlWNi4xmyLgrdGS10UA=,0
pWU/JzJvy6jFKACRT8Mi/NGC/R0IDDb4FpmNqOE6gMk=,0
N46OCJ1VY21/A5VVyY3xNS9bMnpbRDYhhlp/CW3S8IU=,0
3paBjtYUqNwFpiZP/luiO+auRnMkLdttJe+l3zXlYFs=,0
Zm3JutEXic3C+SUwm/tG8BrO35Dr+VxRdkhas+Nxd/8=,0
1Tnq1dkkCcrAeTaU1YdVLUq4KBexR1z85cHk6qal3f0=,0
YfEAZU0VlNtZ6noVNhqMuNCcxBnzJwQrrW7BJo7edtk=,0
aImlFdoTaLFYl9H91RsEmBjwxHJiSih341KKrz42fLo=,0
PHlfit+5Ppa5E9fwAccRv9k1hb7aw60GgPqjpxUrN8w=,0
J2AoZ1XyO1vd2hjlOY0td9AVV+Gt4NYSKCIDMeRRjOY=,0
dR0H8VvKcM4FYQ9RWAAnkWSoX0BBUcOi86m+dmrJSSE=,0
Lg0cZxmkr8JGlboaKnOa44RACrPYyzsXotm7vdLvDvY=,0
LFaPIOWJ/SLeZ+bX6qThrUMYCp6MWWZ0ChADMQjRRik=,0
05xKu7pRUN5iztbcWCm1diiOnhP1ZQgQXzYLcJoZ/w0=,0
WHlOPq5wdpboCQ0ZXU/ZcuQTlCd52Fi8KgDHBoJmhYw=,0
CW4C13xUjaYUVglIy2cOSHwI0gjIXaAScKu7KsR/SKk=,0
6iRwODgWDKgMDYebkf61sKZ3UZoPxI1zkx952iRfebQ=,0
HjontbzVibRnA6okPJvylVfTFiiIL3Q5b6DwaSL74hg=,0
l0RfCFLXpc74iVbrf2JYyjXpQ2bEQJqAAypnLJ9O+jo=,0
xjnuAPk4hGwDJ4eVJwKfMKga5h+HA4yjTHdXXKprr4Y=,0
Hw16s5Js0gwr/Y9uCpim5tXOzf/ZSRB5L0PUEQVDM8s=,0
sqxk4iyTp1QGeVdc/Rf3i8RoWwgX/NPBnuwkwLlTEZA=,0
DbzcQSF30czIEEDS3HFYBUsRtzjPgGbbOT0XUZ+0KXM=,0
gq25V28hpdwg41uNFtQQrKdQEJS4vd2PeHPktNC0aM0=,0
cCN9B5za+Gh0lrq3KpokyaNMSRDnLE6FK+khiy7jRo8=,0
xwPVrlxnfdGZUAQndRIo7Uq+HLxpyhSfdSejGGpUVso=,0
rBPfH30ZYtip0jRSBcLjS4DVbRryCPYa6qZuoqULmOs=,0
O63Mp5CuvGiUEAdxouuT9HwJQrnAAFK7E2CDz5to4nM=,0
HkoNx68KadtgGnbOp+By2CtAVzB8u+azWHCrZE7KUpg=,0
e3d2PI6RMFtunqJe8XfzL7Br8nsCs2TwmUuYSOV0pwk=,0
wz/dzkBiCg6R3F+aA2xdWffwMVthrQDkYG7aNL3eDuE=,0
oHyX11wlymhxPpqjPSWPYFfAQW9zu8elpo7+sRjyYuw=,0
rocJNWD+dxjlaeLlZp8hxeQRnGzoIEy+wYKE92VDnP4=,0
p5sNdRCepjuk44DlvOiK0TbH+SwyvNy3Aygy+S+OGT8=,0
C9fzpI7dCHTDRR7rsdWhcULTnSiWl+asHJcyLpDvLIE=,0
jMytT7RLakao/furBFu4NphMffEIcOt/+eDt36+Vwhg=,0
sri7Mp2qvB+l9qdHx2bNIC4tTHnqq++e1No9M5LFYyU=,0
XDBMU+fTgL9DDy8+/C5B9SSQ4MXAUpio/1Agai1F0JQ=,0
U6+yJJmRLW0bcsNAQ4Iq5bK9kQppsAG55FF3Tvq0dXk=,0
ouLrzEWk0oPcfu/G9P62cVQ2kFcvAgPNq0crtzg09D8=,0
mjKxlIFCRPbn+1DVpo+V3dTNFzezQoDX+2c1gs1HSuI=,0
P/RCz/G7RdSuhFJx05GZyaFd5LSLplrBIcy5+bI4wr4=,0
TIU48zgAh+fbGvKtsoF7T3E8xCgSrYGyBUUm5j24bzw=,0
bjFa8471WhhpKBpn7hc4m5sDlAEXwPG4SzPs2Dfef7A=,0
yFQL/HafZDF0A2qO+RC+QygmcmwiLzAlU9cMygRoxTc=,0
1PCXXurym4ONOVTN67PiiFRtuQMadACFc3PTIpBH+co=,0
ERdd7fzfnJs9zeye9YCiTkfmRLASEleHGZeCYtih5Tg=,0
0kPwcPO2IqucN4q4IcL0dfo0p7yDUGTo2spV7HEn3yY=,0
hy2ST6oWMZsYHZSG+m9XEtYcEw9qAui2g5fMOE9GE/g=,0
hCaGANp7XONwMyHxs0SSWebVSfh2334vclfxBRUWGlw=,0
U7jjWRlkl9FcKVduNmSWcafwQEeI5n5RmNOMEYQyFzY=,0
FIMSRS9Mzxvi6UYMzi2m4uZyUasOP2NCcP1BWqWso5c=,0
wGpz/Zo18iY4d3+93w/qUxZCxV+fIw7Jm8jS7DEndeg=,0
tkEmzN7pkwyKi+knVwi2RtbdcOnM+cbvBY/BxNf61Co=,0
D1uUXurxezOthfIxA2BjK224bT8LbrfqkprzEuZHYY0=,0
UY8nCUfvLtjIfbZMm/I02fFbdpNvmE+PUwRCMAbtUk4=,0
eaeJ2xxbrO9IQSCJOD/ZNzNFB8Bfw2zxYxJ+JRjrGmY=,0
6dDXTg2EgVKfRmAMpbDtNvtWJR4cDcXgHncba0GAWJQ=,0
CePlSYDdSAfb+RPiwXZ90mWWTxu3Nm6VF0q9XeAL0AA=,0
HamJ6QlStUCPkXVvDfSBVAlQVGWyTAHbc2hqRWltS1o=,0
3OVaBApWM+d7qoFWUQaz1N2U4s3ggXV27a7AOBXB8pQ=,0
i+JLbNczzTMPLmwQCnM5OW9esfk0RF/85De0eXzW9OU=,0
0wEuXWRE/bVDyf5w/WP+e1In0xZT5PXd+4U9C5v++xk=,0
gA6s81HPv9x9llUOZqp8LkzZDXDDOw+6J/PEvuM1dNQ=,0
cvORknJowEWU5cHEhoHtpO+pwVaxnm5GKgwpTJd9qQw=,0
c5JZPxsmWrPyMcD3lDR4KkCPNSi8okkdPNdAaid5tgY=,0
Xz8wyMGsVdUcqx3tI6Ks4nOZGTlpifzGHatfUXm6k1A=,0
Xs5YHB533CTT2+42vxx1aMH6crzwBTeUKnWyQadnZiM=,0
b4j1pyzSFvw0inzZ3aYJH3KdnTWSt7Xeoln/DOuqfH0=,0
tQui8rbos81X3IuI7MUYkfP1WLDqPbFFjeE8w/9G6hQ=,0
0QJCWD15nUB8OJ2d90pkbBQh/DX9rXJbQZVs7xTmD+I=,0
YHQcvi4FRbQgzk/gTLstJB0VKReMUXhUMheHe7ZqJBc=,0
MUUBStRmZhiRBNj99hPlYMnGAXZ0XMgp5aElRvyafQM=,0
oCd8KPa1TiLIGH5L++PRXrkSg++9M78Je6VV0zLt43o=,0
bC13BxRhvWrSKSEtb0qbJHgYN72bc6I8K+E3Q6maUJI=,0
cfk2H2EwTnYcCGr02oZfz2ZsrxJaOcfxzkWsAqEqvvY=,0
pDOaYexrqLnvwel05gP8iD0IsPJvU0+gc2LkYPdbxq8=,0
X5QDy+VhyiHzgGoPnoOL+acjtmzMMJvScQZR8XP14LM=,0
Xyhd1OWaVpvMRPjv9ihn0RTo6JPoyly2NRv+V+VNaXs=,0
U5pKRpUCT1Zgdywf7AsueOSqipvkq7yIdd6IzvxqZmk=,0
6OjD78XZpYQaV9p2FmcyXDPkzWERXW40Z6xSV2gTcik=,0
ay/gSdoABuZs4EPFwBXcQb4s1UzQi46Zvj9kzgfwRKU=,0
tSQJC+RA75y/FkpJiKBFxS2kCnfhpRX8yaoIaj22QpI=,0
qnf73/ni0+mUS/wnaoVNEAdJtYUUer0y968NCOWa65o=,0
ErBuPjGGg37Z3JTfQ0ao5nJjaywVfr+h1QWD/B5qplo=,0
MQ5v4faLw0yizois8OtGB751fB+Bta/vdskUoMqlM44=,0
FTUTUOPU5+xnAAnaKcd7kqD+W74m3zEJOUKtHuYG94s=,0
oOHxTyeeULcl8KsJhGX+evVXC2OHgHUBjtDbl5Cfw7Y=,0
RD8NdrnNLakiLTRe3zL7gQ5Bih/KN2VShXrxWZY5SYc=,0
U3Ocbz1KmFD66gsaBsuAXonSQ2ocPl6ezhIHG/wE8Io=,0
eQoC4csS/ea4ppxVGk7KIGd5AeiKEg5f78PgwvjxgAQ=,0
ST+mjE6AoqbmK+ZZQL+So590eAz+NV5m/d7E8+NajZE=,0
djYYcCBKwQ2g+exyIZxtSUNGdD/lt7QEusK5igfjDwU=,0
yKsVc2fBUA04rnfunql29Po454QjmiFvfK0qOMYU8jM=,0
pkNuvyrs7uoUSgRW0cxa4V/3vTR8wJZH5yxSp3lqKxE=,0
xCtUTcRfu7CYp/xKKZ1hkhlrHVoiLS0t2LPxj5e2nAM=,0
BtXy/B2j6r4XLn21igl4CS7lb4cfHKKOdCbGBMzbP+8=,0
g8KO/bDFKExQv0ZitqrZjbbUkNZByD2+F+jknhfWLF0=,0
vKgFi+OtEBXooapNrSAmTKpAaBBMlazRZkIXMfNCRIY=,0
6IFxAMlKPaCLIGZXpxceST2kCOrJFi7UYoQStm3uDqM=,0
HJFDW+KfnEnoh99UWkTJCUXRawhSnL1R7QRmNEIaoQM=,0
WWLssFK3DmFinrlb5uWTph7hFzBcveL6xS1Q7jK5a58=,0
WHdbvoRY3WXLZRKOUCFmMdPmqPFIWsR4XdVSaoRnGf8=,0
k9q5utOEMOZDXlcqArauBbw4OdTBBfzl3nEUjR7fViU=,0
c83EoTmjpLqX7gKqKVCz282pVI1vG5SGvquW9fteG+M=,0
8JiYZvi98kJa0CZF2OsMXLAqyowiYZ4196UTGZvw7vA=,0
Icha+yc2NNp2JeTLZo09Nrzvn6p3ZYnsIlid/JQVz9I=,0
C3JWovOe4TQE5ydvCNkSQE1yoMMepmnFoxc0oAhZgcE=,0
FGdBYT1hW7WVQ+tQQDdeA0keqJR5/CgKmjowchUK27M=,0
MYUChk16a1xxzXub30nmF+kHyQAp0Bxl0eQ3uNlEjwI=,0
7gWWRV1Pr/z6XEQqQT9bGnqg9W7sTV83ZZjLnT+fBQU=,0
AJC/29oPVgnowA7n8bItFw4yiq4cJQ0Otct82kHoJJg=,0
Su5Otqc5Ol3tDmXJLNLjs4D124T18qms6b38gfs8zj4=,0
UmYrJ7i24lBQXN0/QlPEypK0LXqsZ9BQ/PEmr3O3L+s=,0
BpFs3s1Kt9IqRuoV8Dm1aok8NpwEFzsIDQcwo0rpSCI=,0
JP6JA6byT5mrQ0aPq6yae3YlRUZgAzOv98qErRllYkg=,0
DbfWl5NmTxWndu0RniGLKRNG2OyMxlK/foUcJVdWijk=,0
K1ghTsUBoZHXQAR2Vp1KEU0ywkaNFbklCsoQO4Scj1E=,0
YANn8k4L1I5RSWxnNh3SLQ/eWUFBkTbhvaZ9LFGy2DU=,0
LFl76NDTuAEbUtz/O/hktOyj3FRX6L+smTHhyYdv9YI=,0
BCE/eP52vf+elfYqygWqnKRTJhlPY1xS9VeJECr/3bQ=,0
voDRwQ4wIVKCG/YJNbF+d1XhqBUcS0mNNPz1O0CZTkk=,0
17K0bwsQdabmaQwjufFCOUL4HDppb8s08pjmrE+CC2Y=,0
93GlBtNNYIi+98NgCSmTV29OThEW+UG0FLUfdwIwmBk=,0
IOsnr+0+Y1pI4SKNQzhOeJZ4rQIDXcagBmtt9fiGlcY=,0
vJj7AYvcEGxkk60VVdxTj8un6LdjwBCvQiKTOzxKhnM=,0
77j67CMXEgWji2IMBIjJCJCZRy0JZpASIvmW0z5sQGk=,0
wItumzWf/Lke8brgLNfxc6ViRpKPEJ5Lm6zgpYEKV/4=,0
wvYdWtej0Mr7h4X7BA3DvpF8xq0/fkX7UoDte1kjNx4=,0
